Category title,Sub-category title,Class title,Sub-class title,Title names,Link items,Item description,Item tech,Item information
Phụ kiện kim khí,,,,Khoan phá taro YAMAWA ITRD 8.5x10 L75 (ITZ8.50ZPWSJ),https://super-mro.com/san-pham/khoan-pha-taro-yamawa-itrd-8-5x10-l75-itz8-50zpwsj.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Khoan phá taro YAMAWA ITRD 8.5x10 L75 (ITZ8.50ZPWSJ) là sản phẩm nổi tiếng của hãng Yamawa, bạn có thể mua Khoan phá taro YAMAWA ITRD 8.5x10 L75 (ITZ8.50ZPWSJ) giá rẻ nhất tại Super-mro chỉ với 4,441,000đ/Cái",['Quy cách:8.5x10x75mm'],"['Thương hiệu: Yamawa', 'Mã hệ thống: 8E9351', 'Model hãng: ITZ8.50ZPWSJ', 'Đơn vị: Cái']"
Phụ kiện kim khí,,,,Vòng bi + Gối đỡ F212,https://super-mro.com/san-pham/vong-bi-goi-do-f212.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Vòng bi + Gối đỡ F212 là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Vòng bi + Gối đỡ F212 giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái",[],"['Thương hiệu: Khác', 'Mã hệ thống: 8B9259', 'Đơn vị: Cái']"
Phụ kiện kim khí,,,,Dưỡng kiểm lỗ YAMAWA CPC-T M12x1.75(CPCT012P),https://super-mro.com/san-pham/duong-kiem-lo-yamawa-cpc-t-m12x1-75-cpct012p.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Dưỡng kiểm lỗ YAMAWA CPC-T M12x1.75(CPCT012P) là sản phẩm nổi tiếng của hãng Yamawa, bạn có thể mua Dưỡng kiểm lỗ YAMAWA CPC-T M12x1.75(CPCT012P) giá rẻ nhất tại Super-mro chỉ với 276,000đ/Cái",['Quy cách:M12x1.75mm'],"['Thương hiệu: Yamawa', 'Mã hệ thống: 8E9361', 'Model hãng: CPCT012P', 'Đơn vị: Cái']"
Phụ kiện kim khí,Bu lông,Bu lông lục giác,,Bulong lục giác M20x170mm,https://super-mro.com/san-pham/bulong-luc-giac-m20x170mm.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác là những hãng sản xuất thiết bị công nghiệp, Bu lông lục giác nổi tiếng Việt Nam và thế giới., Bulong lục giác M20x170mm là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Bulong lục giác M20x170mm giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái","['Kích thước:170mm', 'Quy cách:M20']","['Thương hiệu: Khác', 'Mã hệ thống: 1C6408', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu dù mạ bạc Unika P-570-SDN,https://super-mro.com/san-pham/plug-screw-unika-p-570-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu dù mạ bạc Unika P-570-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu dù mạ bạc Unika P-570-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Bộ","['Đường kính mũi:5mm', 'Chiều dài:70mm', 'Kiểu đầu:Đầu dù']","['Thương hiệu: Unika', 'Mã hệ thống: 330956', 'Model hãng: P-570-SDN', 'Đơn vị: Bộ']"
Phụ kiện kim khí,,,,Vòng bi 32016,https://super-mro.com/san-pham/vong-bi-32016.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Vòng bi 32016 là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Vòng bi 32016 giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái",['Quy cách:125x29mm'],"['Thương hiệu: Khác', 'Mã hệ thống: 8B7373', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu dù mạ bạc Unika P-438-SDN,https://super-mro.com/san-pham/plug-screw-unika-p-438-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu dù mạ bạc Unika P-438-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu dù mạ bạc Unika P-438-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Bộ","['Đường kính mũi:4mm', 'Chiều dài:38mm', 'Kiểu đầu:Đầu dù']","['Thương hiệu: Unika', 'Mã hệ thống: 330951', 'Model hãng: P-438-SDN', 'Đơn vị: Bộ']"
Phụ kiện kim khí,,,,Dưỡng kiểm lỗ YAMAWA CPC-S M2x0.4 (CPCS2.0ED),https://super-mro.com/san-pham/duong-kiem-lo-yamawa-cpc-s-m2x0-4-cpcs2-0ed.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Dưỡng kiểm lỗ YAMAWA CPC-S M2x0.4 (CPCS2.0ED) là sản phẩm nổi tiếng của hãng Yamawa, bạn có thể mua Dưỡng kiểm lỗ YAMAWA CPC-S M2x0.4 (CPCS2.0ED) giá rẻ nhất tại Super-mro chỉ với 263,000đ/Cái",['Quy cách:M2x0.4mm'],"['Thương hiệu: Yamawa', 'Mã hệ thống: 8E9353', 'Model hãng: CPCS2.0ED', 'Đơn vị: Cái']"
Phụ kiện kim khí,,,,Bánh răng máy khoan từ Dongcheng DJC23,https://super-mro.com/san-pham/banh-rang-may-khoan-tu-dongcheng-djc23.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Bánh răng máy khoan từ Dongcheng DJC23 là sản phẩm nổi tiếng của hãng Dongcheng, bạn có thể mua Bánh răng máy khoan từ Dongcheng DJC23 giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái",[],"['Thương hiệu: Dongcheng', 'Mã hệ thống: SP004293', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,"Vít tôn inox 410 M5x2,5mm",https://super-mro.com/san-pham/vit-ton-inox-410-m5x25mm.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít tôn inox 410 M5x2,5mm là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Vít tôn inox 410 M5x2,5mm giá rẻ nhất tại Super-mro chỉ với Liên hệ/Gói","['Đường kính mũi:2,5mm', 'Kiểu đầu:M5', 'Đặc điểm:200 cái/gói']","['Thương hiệu: Khác', 'Mã hệ thống: 8C9473', 'Model hãng: M5x25mm', 'Đơn vị: Gói']"
Phụ kiện kim khí,,,,Vòng bi SKF 6304 2RS,https://super-mro.com/san-pham/vong-bi-skf-6304-2rs.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Vòng bi SKF 6304 2RS là sản phẩm nổi tiếng của hãng SKF, bạn có thể mua Vòng bi SKF 6304 2RS giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái","['Quy cách:52x15mm', 'Đặc điểm:vòng bi cầu có 2 bít cao su (chắn bụi tốt)']","['Thương hiệu: SKF', 'Mã hệ thống: 8B6241', 'Model hãng: 6304', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu bằng mạ bạc Unika F-525-SDN,https://super-mro.com/san-pham/plug-screw-unika-f-525-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu bằng mạ bạc Unika F-525-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu bằng mạ bạc Unika F-525-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Hộp","['Đường kính mũi:5mm', 'Chiều dài:25mm', 'Kiểu đầu:Đầu bằng']","['Thương hiệu: Unika', 'Mã hệ thống: SP004471', 'Model hãng: F-525-SDN', 'Đơn vị: Hộp']"
Phụ kiện kim khí,,,,Cán nối dài Mũi taro YAMAWA SA M4-150 (SA4.0M),https://super-mro.com/san-pham/can-noi-dai-mui-taro-yamawa-sa-m4-150-sa4-0m.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Cán nối dài Mũi taro YAMAWA SA M4-150 (SA4.0M) là sản phẩm nổi tiếng của hãng Yamawa, bạn có thể mua Cán nối dài Mũi taro YAMAWA SA M4-150 (SA4.0M) giá rẻ nhất tại Super-mro chỉ với 2,855,000đ/Cái",['Quy cách:5x122mm'],"['Thương hiệu: Yamawa', 'Mã hệ thống: 8E9345', 'Model hãng: SA4.0M', 'Đơn vị: Cái']"
Phụ kiện kim khí,,,,Vòng bi 32020,https://super-mro.com/san-pham/vong-bi-32020.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Vòng bi 32020 là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Vòng bi 32020 giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái",['Quy cách:150x32mm'],"['Thương hiệu: Khác', 'Mã hệ thống: 8B7372', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu dù mạ bạc Unika P-525-SDN,https://super-mro.com/san-pham/plug-screw-unika-p-525-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu dù mạ bạc Unika P-525-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu dù mạ bạc Unika P-525-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Bộ","['Đường kính mũi:5mm', 'Chiều dài:25mm', 'Kiểu đầu:Đầu dù']","['Thương hiệu: Unika', 'Mã hệ thống: 330952', 'Model hãng: P-525-SDN', 'Đơn vị: Bộ']"
Phụ kiện kim khí,Đai ốc,Đai ốc cường độ cao,,Bộ êcu + vòng đệm M20,https://super-mro.com/san-pham/bo-ecu-vong-dem-m20.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác là những hãng sản xuất thiết bị công nghiệp, Đai ốc cường độ cao nổi tiếng Việt Nam và thế giới., Bộ êcu + vòng đệm M20 là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Bộ êcu + vòng đệm M20 giá rẻ nhất tại Super-mro chỉ với Liên hệ/Bộ",['Quy cách:M20'],"['Thương hiệu: Khác', 'Mã hệ thống: 1A7750', 'Model hãng: 1A7750', 'Đơn vị: Bộ']"
Phụ kiện kim khí,Vít,,,Vít đầu nón vành mạ bạc Unika PW-425-SDN,https://super-mro.com/san-pham/plug-screw-unika-pw-425-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu nón vành mạ bạc Unika PW-425-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu nón vành mạ bạc Unika PW-425-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Bộ","['Đường kính mũi:4mm', 'Chiều dài:25mm', 'Kiểu đầu:Đầu nón vành']","['Thương hiệu: Unika', 'Mã hệ thống: 330957', 'Model hãng: PW-425-SDN', 'Đơn vị: Bộ']"
Phụ kiện kim khí,Vít,,,"Vít tôn inox 410 M5x3,8mm",https://super-mro.com/san-pham/vit-ton-inox-410-m5x3-8.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít tôn inox 410 M5x3,8mm là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Vít tôn inox 410 M5x3,8mm giá rẻ nhất tại Super-mro chỉ với Liên hệ/Gói","['Đường kính mũi:3,8mm', 'Kiểu đầu:M5', 'Đặc điểm:200 cái/gói']","['Thương hiệu: Khác', 'Mã hệ thống: 8C9474', 'Đơn vị: Gói']"
Phụ kiện kim khí,,,,Vòng bi SKF 6306 ZZ,https://super-mro.com/san-pham/vong-bi-skf-6306-zz.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Vòng bi SKF 6306 ZZ là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Vòng bi SKF 6306 ZZ giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái","['Quy cách:72x19mm', 'Đặc điểm:vòng bi cầu có 2 bít sắt (vận tốc cao)']","['Thương hiệu: Khác', 'Mã hệ thống: 1A7790', 'Đơn vị: Cái']"
Phụ kiện kim khí,Bu lông,Bu lông lục giác,,Bulong lục giác M20x200mm,https://super-mro.com/san-pham/bulong-luc-giac-m20x200mm.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác là những hãng sản xuất thiết bị công nghiệp, Bu lông lục giác nổi tiếng Việt Nam và thế giới., Bulong lục giác M20x200mm là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Bulong lục giác M20x200mm giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái","['Kích thước:200mm', 'Quy cách:M20']","['Thương hiệu: Khác', 'Mã hệ thống: 1C6409', 'Đơn vị: Cái']"
Phụ kiện kim khí,,,,Cán nối dài Mũi taro YAMAWA SA M5-150 (SA5.0M),https://super-mro.com/san-pham/can-noi-dai-mui-taro-yamawa-sa-m5-150-sa5-0m.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Cán nối dài Mũi taro YAMAWA SA M5-150 (SA5.0M) là sản phẩm nổi tiếng của hãng Yamawa, bạn có thể mua Cán nối dài Mũi taro YAMAWA SA M5-150 (SA5.0M) giá rẻ nhất tại Super-mro chỉ với 2,880,000đ/Cái",['Quy cách:5.5x114mm'],"['Thương hiệu: Yamawa', 'Mã hệ thống: 8E9346', 'Model hãng: SA5.0M', 'Đơn vị: Cái']"
Phụ kiện kim khí,,,,Vòng bi 6012,https://super-mro.com/san-pham/vong-bi-6012.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Vòng bi 6012 là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Vòng bi 6012 giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái",['Quy cách:95x18mm'],"['Thương hiệu: Khác', 'Mã hệ thống: 8B9268', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu dù mạ bạc Unika P-535-SDN,https://super-mro.com/san-pham/plug-screw-unika-p-535-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu dù mạ bạc Unika P-535-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu dù mạ bạc Unika P-535-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Bộ","['Đường kính mũi:5mm', 'Chiều dài:35mm', 'Kiểu đầu:Đầu dù']","['Thương hiệu: Unika', 'Mã hệ thống: 330953', 'Model hãng: P-535-SDN', 'Đơn vị: Bộ']"
Phụ kiện kim khí,,,,Dưỡng kiểm lỗ YAMAWA CPC-S M2.5x0.45 (CPCS2.5FD),https://super-mro.com/san-pham/duong-kiem-lo-yamawa-cpc-s-m2-5x0-45-cpcs2-5fd.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Dưỡng kiểm lỗ YAMAWA CPC-S M2.5x0.45 (CPCS2.5FD) là sản phẩm nổi tiếng của hãng Yamawa, bạn có thể mua Dưỡng kiểm lỗ YAMAWA CPC-S M2.5x0.45 (CPCS2.5FD) giá rẻ nhất tại Super-mro chỉ với 285,000đ/Cái",['Quy cách:M2.5x0.45mm'],"['Thương hiệu: Yamawa', 'Mã hệ thống: 8E9354', 'Model hãng: CPCS2.5FD', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Bộ 8 đầu vặn vít PH2 Impact Control Bosch 2608522334 65mm,https://super-mro.com/san-pham/bo-8-dau-van-vit-ph2-impact-control-bosch-2608522334-65mm.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Bộ 8 đầu vặn vít PH2 Impact Control Bosch 2608522334 65mm là sản phẩm nổi tiếng của hãng Bosch, bạn có thể mua Bộ 8 đầu vặn vít PH2 Impact Control Bosch 2608522334 65mm giá rẻ nhất tại Super-mro chỉ với 255,000đ/Bộ","['Chiều dài:65mm', 'Kiểu đầu:PH 2, PZ 2', 'Đặc điểm:8 chi tiết']","['Thương hiệu: Bosch', 'Mã hệ thống: 8F6119', 'Model hãng: 2608522334', 'Đơn vị: Bộ']"
Phụ kiện kim khí,,,,Vòng bi 6313,https://super-mro.com/san-pham/vong-bi-6313.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Vòng bi 6313 là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Vòng bi 6313 giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái",['Quy cách:140x33mm'],"['Thương hiệu: Khác', 'Mã hệ thống: 8B7370', 'Đơn vị: Cái']"
Phụ kiện kim khí,,,,Vòng bi chao 22212,https://super-mro.com/san-pham/vong-bi-chao-22212.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Vòng bi chao 22212 là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Vòng bi chao 22212 giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái",['Quy cách:110x28mm'],"['Thương hiệu: Khác', 'Mã hệ thống: 8B9264', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu dù mạ bạc Unika P-432-SDN,https://super-mro.com/san-pham/plug-screw-unika-p-432-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu dù mạ bạc Unika P-432-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu dù mạ bạc Unika P-432-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Bộ","['Đường kính mũi:4mm', 'Chiều dài:32mm', 'Kiểu đầu:Đầu dù']","['Thương hiệu: Unika', 'Mã hệ thống: 330950', 'Model hãng: P-432-SDN', 'Đơn vị: Bộ']"
Phụ kiện kim khí,,,,Căn inox Shim Inox 304 D =0.05 mm 300x17000mm,https://super-mro.com/san-pham/can-shim-inox-304-hyundai-300x17000x0-05mm.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Căn inox Shim Inox 304 D =0.05 mm 300x17000mm là sản phẩm nổi tiếng của hãng Hyundai, bạn có thể mua Căn inox Shim Inox 304 D =0.05 mm 300x17000mm giá rẻ nhất tại Super-mro chỉ với Liên hệ/Kg",[],"['Thương hiệu: Hyundai', 'Mã hệ thống: 8C9538', 'Đơn vị: Kg']"
Phụ kiện kim khí,,,,Nở nhựa D10,https://super-mro.com/san-pham/no-nhua-d10.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Nở nhựa D10 là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Nở nhựa D10 giá rẻ nhất tại Super-mro chỉ với Liên hệ/Túi",['Quy cách:D10'],"['Thương hiệu: Khác', 'Mã hệ thống: 1A7421', 'Đơn vị: Túi']"
Phụ kiện kim khí,,,,Vòng bi công nghiệp KOYO 607ZZ,https://super-mro.com/san-pham/vong-bi-cong-nghiep-koyo-607zz.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Vòng bi công nghiệp KOYO 607ZZ là sản phẩm nổi tiếng của hãng Koyo, bạn có thể mua Vòng bi công nghiệp KOYO 607ZZ giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái","['Quy cách:19x6mm', 'Đặc điểm:vòng bi cầu có 2 bít sắt (vận tốc cao)']","['Thương hiệu: Koyo', 'Mã hệ thống: 8C4413', 'Model hãng: 607ZZ', 'Đơn vị: Cái']"
